chapter,transcript,is_present,id,start_frame,end_frame
ch19,try again,true,ch19_1722563_1723153,86128,86158
ch19,ooh,true,ch19_1724463_1725873,86223,86294
ch19,try again,true,ch19_1726188_1726824,86309,86341
ch19,wow,true,ch19_1728026_1728959,86401,86448
ch19,cool,true,ch19_1733059_1734283,86653,86714
ch19,well done,true,ch19_1734932_1735537,86747,86777
ch19,oh,true,ch19_1736625_1737060,86831,86853
ch19,what do you think it is?,true,ch19_1737318_1738443,86866,86922
ch19,well what's this one?,true,ch19_1740124_1741518,87006,87076
ch19,what's this one?,true,ch19_1741845_1742700,87092,87135
ch19,is this what's this one called?,true,ch19_1746046_1747612,87302,87381
ch19,yeah this is a violin,true,ch19_1748299_1749966,87415,87498
ch19,so what's this one called?,true,ch19_1749976_1751239,87499,87562
ch19,it's funny looking,true,ch19_1753590_1754954,87680,87748
ch19,yeah that's right,true,ch19_1759091_1760218,87955,88011
ch19,it's a guitar,true,ch19_1760218_1761368,88011,88068
ch19,<laugh>,true,ch19_1762749_1763129,88137,88156
ch19,there you go,true,ch19_1763129_1763813,88156,88191
ch19,and look,true,ch19_1765983_1766420,88299,88321
ch19,i don't know how to play the violin,true,ch19_1768689_1770452,88434,88523
ch19,so i don't know i don't know how to do it,true,ch19_1770586_1772764,88529,88638
ch19,yeah,true,ch19_1773684_1774309,88684,88715
ch19,i don't know how to do it,true,ch19_1775722_1776795,88786,88840
ch19,sorry,true,ch19_1776881_1777472,88844,88874
ch19,what about these?,true,ch19_1777637_1778288,88882,88914
ch19,do you know what these are called?,true,ch19_1778320_1779440,88916,88972
ch19,they're called what?,true,ch19_1782630_1783290,89132,89164
ch19,slappers?,true,ch19_1784578_1785441,89229,89272
ch19,these are called cymbals,true,ch19_1785980_1787809,89299,89390
ch19,look,true,ch19_1788534_1788838,89427,89442
ch19,like this,true,ch19_1792317_1792868,89616,89643
ch19,they make this sound,true,ch19_1792868_1793952,89643,89698
ch19,and they're made out of brass,true,ch19_1793952_1795092,89698,89755
ch19,do you know what these are called?,true,ch19_1798605_1799640,89930,89982
ch19,they're called castanets,true,ch19_1801363_1803291,90068,90165
ch19,but you know what?,true,ch19_1804012_1804726,90201,90236
ch19,i wonder if castanets is a is spanish for clams,true,ch19_1804726_1808396,90236,90420
ch19,coz you're right,true,ch19_1808456_1808957,90423,90448
ch19,they do look like clams,true,ch19_1808957_1810388,90448,90519
ch19,yeah they look like clams don't they?,true,ch19_1813286_1815331,90664,90767
ch19,i don't kno the no i don't think it has batteries,true,ch19_1818993_1822493,90950,91125
ch19,maybe it does,true,ch19_1823127_1824150,91156,91208
ch19,well i don't think i think this one's just a pretend one,true,ch19_1827483_1830747,91374,91537
ch19,do you know what these are called?,true,ch19_1831502_1832692,91575,91635
ch19,do you know what these are called?,true,ch19_1835809_1836923,91790,91846
ch19,<laugh>,true,ch19_1844598_1845336,92230,92267
ch19,so these are called claves,true,ch19_1845707_1847480,92285,92374
ch19,and i think they're argentinian or south american or something,true,ch19_1847480_1851435,92374,92572
ch19,yeah,true,ch19_1855125_1855687,92756,92784
ch19,yeah but you know what?,true,ch19_1860219_1861283,93011,93064
ch19,you make music with them,true,ch19_1861283_1862437,93064,93122
ch19,do you know what all of these things are called <name>?,true,ch19_1865940_1868445,93297,93422
ch19,what are all of these together?,true,ch19_1869546_1871223,93477,93561
ch19,they're mu they're musical instruments,true,ch19_1873944_1877222,93697,93861
ch19,ah,true,ch19_1879212_1880486,93961,94024
ch19,well done,true,ch19_1880486_1881066,94024,94053
ch19,what if you press two buttons together,true,ch19_1881621_1883867,94081,94193
ch19,then what does it do?,true,ch19_1883979_1884689,94199,94234
ch19,ooh,true,ch19_1891642_1892203,94582,94610
ch19,try again,true,ch19_1892486_1893119,94624,94656
ch19,you press one,true,ch19_1893582_1894165,94679,94708
ch19,and i'll press one,true,ch19_1894165_1895090,94708,94754
ch19,oh,true,ch19_1896041_1896287,94802,94814
ch19,ooh,true,ch19_1898639_1899381,94932,94969
ch19,lovely,true,ch19_1899381_1900371,94969,95019
ch19,and do you know what this is called?,true,ch19_1903512_1904950,95176,95248
ch19,it's called a saxophone,true,ch19_1906925_1908475,95346,95424
ch19,so <name> out of all the instruments which one was your favourite?,false,ch19_1968951_1974071,98448,98704
ch19,the saxophone?,false,ch19_1978740_1980237,98937,99012
ch19,yeah it was a good one wasn't it?,false,ch19_1980380_1982060,99019,99103
ch19,what did you think of the little clams,false,ch19_1982761_1986401,99138,99320
ch19,the castanets?,false,ch19_1986452_1987612,99323,99381
ch19,well they're like they're like little clams aren't they?,false,ch19_1992973_1995736,99649,99787
ch19,but how do what sound do the castanets make?,false,ch19_1998505_2000965,99925,100048
ch19,do they go squeak squeak?,false,ch19_2003191_2004281,100160,100214
ch19,yeah,false,ch19_2005987_2006224,100299,100311
ch19,yeah that's right,false,ch19_2007243_2008272,100362,100414
ch19,they did didn't they?,false,ch19_2008272_2009339,100414,100467
ch19,do you think we should get some,false,ch19_2009902_2011065,100495,100553
ch19,and we could make some music here?,false,ch19_2011065_2012825,100553,100641
ch19,a saxophone?,false,ch19_2016917_2017729,100846,100886
ch19,yes,false,ch19_2019889_2020403,100994,101020
ch19,yes,false,ch19_2022310_2022860,101116,101143
ch19,yes,false,ch19_2024745_2025105,101237,101255
ch19,do you know what the stick is called?,false,ch19_2026267_2027787,101313,101389
ch19,the stick is called a bow,false,ch19_2029973_2031782,101499,101589
ch19,a bow yes,false,ch19_2032883_2033941,101644,101697
ch19,and what do we have already?,false,ch19_2035253_2036751,101763,101838
ch19,and <name> what did you think of the claves?,false,ch19_2109057_2111838,105453,105592
ch19,the two sticks that you put you hit together,false,ch19_2112371_2115400,105619,105770
ch19,no,false,ch19_2118878_2119411,105944,105971
ch19,i did though,false,ch19_2119411_2120200,105971,106010
ch19,what did you think?,false,ch19_2120200_2121140,106010,106057
ch19,they make what sound did they make?,false,ch19_2121999_2123420,106100,106171
ch19,do you remember?,false,ch19_2123420_2124092,106171,106205
ch19,did they make a squeak squeak squeak?,false,ch19_2129436_2131606,106472,106580
ch19,oh,false,ch19_2133082_2133332,106654,106667
ch19,i think they went clack clack clack,false,ch19_2133332_2135223,106667,106761
ch19,oh,false,ch19_2137223_2137521,106861,106876
ch19,yes,false,ch19_2137521_2137921,106876,106896
ch19,and what about the cymbals?,false,ch19_2137976_2139064,106899,106953
ch19,what sound did they make?,false,ch19_2139064_2140331,106953,107017
ch19,yeah,false,ch19_2141570_2142365,107079,107118
ch19,ah,false,ch19_2147918_2148242,107396,107412
ch19,so <name> we had food,false,ch19_2148489_2150820,107424,107541
ch19,and we had animals,false,ch19_2151778_2153208,107589,107660
ch19,and we had er instruments,false,ch19_2154361_2157829,107718,107891
ch19,and we had tools,false,ch19_2157914_2160207,107896,108010
ch19,the food,false,ch19_2170341_2171031,108517,108552
ch19,the tools,false,ch19_2171856_2172606,108593,108630
ch19,the animals,false,ch19_2172639_2173587,108632,108679
ch19,or the musical instruments,false,ch19_2173882_2175694,108694,108785
ch19,yeah well they had different tools than our tools didn't they?,false,ch19_2179081_2182401,108954,109120
ch19,did you like the animals?,false,ch19_2185501_2187421,109275,109371
ch20,do you know what that one is?,true,ch20_33153_34183,1658,1709
ch20,that's a leek,true,ch20_36161_36927,1808,1846
ch20,like i cut when i do the cooking,true,ch20_36927_39048,1846,1952
ch20,a leek,true,ch20_42347_42877,2117,2144
ch20,you know mummy,true,ch20_43073_43632,2154,2182
ch20,you know what that is,true,ch20_44542_45510,2227,2276
ch20,it's a avocado,true,ch20_45510_49846,2276,2492
ch20,like the story that we read,true,ch20_49846_51500,2492,2575
ch20,you know the story about avocado?,true,ch20_52176_54296,2609,2715
ch20,baby who ate all the avocados,true,ch20_54967_56962,2748,2848
ch20,and he was really strong,true,ch20_56962_58221,2848,2911
ch20,that's a yummy yummy,true,ch20_59463_60996,2973,3050
ch20,banana pear,true,ch20_63319_64620,3166,3231
ch20,oh,true,ch20_64738_65034,3237,3252
ch20,sausage,true,ch20_65427_65987,3271,3299
ch20,and yummy kiwis,true,ch20_67347_70357,3367,3518
ch20,we like kiwis don't we?,true,ch20_71434_72844,3572,3642
ch20,you like pears,true,ch20_73714_74944,3686,3747
ch20,and you like kiwis,true,ch20_74996_76190,3750,3810
ch20,do you like sausages?,true,ch20_77438_78228,3872,3911
ch20,yeah?,true,ch20_79985_80521,3999,4026
ch20,okay so you only like sausages bananas kiwis pears,true,ch20_88859_92431,4443,4622
ch20,but mummy likes all of those,true,ch20_92905_96315,4645,4816
ch20,all of them,true,ch20_97172_97685,4859,4884
ch20,sausages and bananas and kiwis and pears and avocados and leeks,true,ch20_98433_102793,4922,5140
ch20,what could we cook?,true,ch20_103801_104628,5190,5231
ch20,what can we make with them?,true,ch20_104628_105874,5231,5294
ch20,what are you gonna cook?,true,ch20_108413_109504,5421,5475
ch20,you could make a fruit salad with these ones,true,ch20_110057_113917,5503,5696
ch20,then i could make something with,true,ch20_114760_117363,5738,5868
ch20,cut that avocado,true,ch20_127203_128774,6360,6439
ch20,<noise>,true,ch20_128774_129863,6439,6493
ch20,yeah you can taste the avocado,true,ch20_132989_134691,6649,6735
ch20,do you want to taste a bit?,true,ch20_134691_135502,6735,6775
ch20,<noise>,true,ch20_136051_136498,6803,6825
ch20,what's it taste like?,true,ch20_136971_137761,6849,6888
ch20,is it yum?,true,ch20_137761_138353,6888,6918
ch20,ooh,true,ch20_149679_149954,7484,7498
ch20,leeks,true,ch20_149954_150722,7498,7536
ch20,i love leeks,true,ch20_151503_152353,7575,7618
ch20,they're tasty,true,ch20_152393_153152,7620,7658
ch20,sometimes with avocados you mash,true,ch20_158894_161194,7945,8060
ch20,mash them,true,ch20_161431_162031,8072,8102
ch20,mash mash mash,true,ch20_162031_163371,8102,8169
ch20,and you can make guacamole and eat it,true,ch20_164291_166110,8215,8306
ch20,what are you rolling up?,true,ch20_171634_172750,8582,8638
ch20,yummy,true,ch20_175900_176497,8795,8825
ch20,<noise>,true,ch20_178832_179185,8942,8959
ch20,juicy,true,ch20_179334_179994,8967,9000
ch20,ooh,true,ch20_183052_183337,9153,9167
ch20,kiwi,true,ch20_183437_183707,9172,9185
ch20,yum,true,ch20_183912_184161,9196,9208
ch20,<noise>,true,ch20_184161_185547,9208,9277
ch20,oh,true,ch20_186612_186809,9331,9340
ch20,why not,true,ch20_186809_187511,9340,9376
ch20,is it not ripe?,true,ch20_189708_190566,9485,9528
ch20,cook it?,true,ch20_193756_194225,9688,9711
ch20,okay,true,ch20_194225_194734,9711,9737
ch20,we were talking about the fruit and the foods,true,ch20_234654_237194,11733,11860
ch20,so i i think we could make fruit salad with the pear the kiwi,true,ch20_237693_242123,11885,12106
ch20,yeah,true,ch20_245528_246039,12276,12302
ch20,that's a leek,true,ch20_246221_247071,12311,12354
ch20,d'you remember?,true,ch20_248609_248986,12430,12449
ch20,i was cutting leeks the other day,true,ch20_248986_250568,12449,12528
ch20,and you said what's that?,true,ch20_250568_251703,12528,12585
ch20,i said it's a leek,true,ch20_251703_252663,12585,12633
ch20,the long green one,true,ch20_253620_254991,12681,12750
ch20,chop chop chop chop chop,true,ch20_255471_256324,12774,12816
ch20,what are those?,true,ch20_263390_264520,13170,13226
ch20,avocado and leeks,true,ch20_265103_266948,13255,13347
ch20,ooh,true,ch20_287011_287405,14351,14370
ch20,what what are you gonna make with the one vegetable?,true,ch20_287405_289699,14370,14485
ch20,the leek?,true,ch20_290783_291423,14539,14571
ch20,are you gonna,true,ch20_292490_292828,14624,14641
ch20,what are you gonna cook with the leek?,true,ch20_293111_294735,14656,14737
ch20,chop chop chop chop chop chop chop,true,ch20_294846_296105,14742,14805
ch20,oh,true,ch20_299699_299969,14985,14998
ch20,you could have leeks and sausages,true,ch20_299969_301446,14998,15072
ch20,that'd be yums,true,ch20_301446_302354,15072,15118
ch20,yeah?,true,ch20_305029_305270,15251,15264
ch20,and i'm gonna make a fruit salad with these,true,ch20_309251_311751,15463,15588
ch20,ooh,true,ch20_316564_316730,15828,15836
ch20,yummy avocado,true,ch20_316730_317878,15836,15894
ch20,ooh,true,ch20_323809_324094,16190,16205
ch20,the fruit salad's ready,true,ch20_324094_325200,16205,16260
ch20,would you like to taste it?,true,ch20_325200_326467,16260,16323
ch20,oh,true,ch20_328997_329190,16450,16460
ch20,yours is hot?,true,ch20_329190_329789,16460,16489
ch20,better blow it then,true,ch20_329789_330796,16489,16540
ch20,ooh,true,ch20_334711_335048,16736,16752
ch20,what did you make for us?,true,ch20_335048_336677,16752,16834
ch20,and l,true,ch20_343638_344832,17182,17242
ch20,not celery,true,ch20_344962_345666,17248,17283
ch20,it's a leek,true,ch20_345666_346246,17283,17312
ch20,it's a bit like celery,true,ch20_347154_348141,17358,17407
ch20,it's long and green,true,ch20_348141_349160,17407,17458
ch20,but that one's a leek,true,ch20_349160_350190,17458,17510
ch20,we made fruit salad and leek sausage and avocado,true,ch20_361515_367966,18076,18398
ch20,you did cooking didn't you?,false,ch20_368909_370199,18445,18510
ch20,okay so you know when <name> brought all those yummy foods,false,ch20_381031_386468,19052,19323
ch20,we cooked some leeks,false,ch20_387094_389224,19355,19461
ch20,avocado,false,ch20_390409_391234,19520,19562
ch20,sausage,false,ch20_392718_393258,19636,19663
ch20,you made yummy casserole,false,ch20_393759_395594,19688,19780
ch20,and i made a,false,ch20_396390_398381,19820,19919
ch20,what did mummy make?,false,ch20_399311_400113,19966,20006
ch20,no you made a casserole,false,ch20_402841_403852,20142,20193
ch20,i made yummy fruit salad,false,ch20_403852_405384,20193,20269
ch20,then i put in there some,false,ch20_405384_407542,20269,20377
ch20,bananas,false,ch20_410262_411392,20513,20570
ch20,bananas kiwis and what was the other one?,false,ch20_413928_418780,20696,20939
ch20,pear,false,ch20_419845_420535,20992,21027
ch20,so we did all the cooking,false,ch20_424614_426029,21231,21301
ch20,and we had leeks sausages avocados pear banana and kiwi,false,ch20_426029_434309,21301,21715
ch20,do you think if we mixed it all together,false,ch20_434429_435950,21721,21798
ch20,if we mixed it all together would it taste yummy or yucky?,false,ch20_438188_441014,21909,22051
ch20,so what could we mix then?,false,ch20_442241_443650,22112,22182
ch20,so we need some leeks,false,ch20_456030_457850,22802,22892
ch20,some sausages,false,ch20_458309_460949,22915,23047
ch20,and some mashy avocados,false,ch20_462111_466760,23106,23338
ch20,i love avocados,false,ch20_468142_469509,23407,23475
ch20,you remember that story we read about avoc,false,ch20_469509_471319,23475,23566
ch20,and what's the furry one that's green on the inside but furry around the outside?,false,ch20_483111_488257,24156,24413
ch20,hmmm,false,ch20_490206_490474,24510,24524
ch20,no,false,ch20_490474_491054,24524,24553
ch20,it's a kiwi,false,ch20_491054_492074,24553,24604
ch20,you know that when you cut it in half it's got black seeds,false,ch20_493708_496458,24685,24823
ch20,and its green,false,ch20_496458_497546,24823,24877
ch20,and sometimes we cut it and eat it like an egg the kiwi don't we?,false,ch20_498291_502171,24915,25109
ch20,mummy does,false,ch20_502310_502973,25116,25149
ch20,well sometimes she cuts them,false,ch20_503358_504572,25168,25229
ch20,and puts it in fruit salad,false,ch20_504572_505995,25229,25300
